"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HP","Abnormal frontal bone morphology","HP:0430000","1","0","411","9","3","4958","ACOX1,B9D1,ANTXR1"
"HP","Abnormal head blood vessel morphology","HP:3000036","1","0","81","9","1","4958","ANTXR1"
"HP","Abnormal lung development","HP:4000059","1","0","241","9","1","4958","CHRND"
"HP","Abnormal relationship","HP:5200024","1","0","16","9","1","4958","ACOX1"
"HP","Social disinhibition","HP:5200029","1","0","70","9","1","4958","ADSL"
"HP","Sensory behavioral abnormality","HP:5200046","1","0","329","9","1","4958","ANTXR1"
"HP","Sensory hypersensitivity","HP:5200058","1","0","313","9","1","4958","ANTXR1"
"HP","Abnormal response to social norms","HP:5200123","1","0","70","9","1","4958","ADSL"
"HP","Abnormal affect","HP:5200261","1","0","43","9","1","4958","ADSL"
"HP","Craniofacial cleft","HP:5201015","1","0","646","9","3","4958","CHRND,B9D1,CILK1"
"HP","Recurrent maladaptive behavior","HP:5200241","1","0","1081","9","2","4958","ADSL,CILK1"
"HP","Motor seizure","HP:0020219","1","0","421","9","1","4958","CILK1"
"HP","Decreased head circumference","HP:0040195","1","0","1319","9","4","4958","B9D1,CDK10,COPB1,ADSL"
"HP","Happy demeanor","HP:0040082","1","0","25","9","1","4958","ADSL"
"HP","Abnormality of muscle size","HP:0030236","1","0","713","9","2","4958","CHRND,ADSL"
"HP","Hand muscle weakness","HP:0030237","1","0","48","9","1","4958","CHRND"
"HP","Microphallus","HP:0030260","1","0","17","9","1","4958","CILK1"
"HP","Weakness of facial musculature","HP:0030319","1","0","236","9","2","4958","CHRND,ANTXR1"
"HP","Abnormal visual electrophysiology","HP:0030453","1","0","255","9","1","4958","ACOX1"
"HP","Abnormal full-field electroretinogram","HP:0030466","1","0","64","9","1","4958","ACOX1"
"HP","Abnormal ocular adnexa morphology","HP:0030669","1","0","1547","9","7","4958","ACOX1,CHRND,B9D1,CDK10,COPB1,ANTXR1,CILK1"
"HP","Antenatal onset","HP:0030674","1","0","224","9","2","4958","B9D1,CILK1"
"HP","Abnormal cardiovascular system morphology","HP:0030680","1","0","1926","9","4","4958","CHRND,B9D1,CDK10,ANTXR1"
"HP","Central nervous system cyst","HP:0030724","1","0","207","9","1","4958","B9D1"
"HP","Anti-acetylcholine receptor antibody positivity","HP:0030208","1","0","21","9","1","4958","CHRND"
"HP","Renal fibrosis","HP:0030760","1","0","16","9","1","4958","ANTXR1"
"HP","Abnormal tongue morphology","HP:0030809","1","0","372","9","1","4958","B9D1"
"HP","Abnormality on pulmonary function testing","HP:0030878","1","0","179","9","1","4958","CHRND"
"HP","Abnormal systemic blood pressure","HP:0030972","1","0","540","9","1","4958","FLT1"
"HP","Impairment of activities of daily living","HP:0031058","1","0","183","9","1","4958","COPB1"
"HP","Impaired continence","HP:0031064","1","0","172","9","1","4958","COPB1"
"HP","Abnormal ovarian morphology","HP:0031065","1","0","175","9","1","4958","FLT1"
"HP","Abnormal endocrine morphology","HP:0031071","1","0","111","9","1","4958","CILK1"
"HP","Abnormal breast morphology","HP:0031093","1","0","441","9","3","4958","ACOX1,ANTXR1,CILK1"
"HP","Triceps weakness","HP:0031108","1","0","18","9","1","4958","CHRND"
"HP","Storage in hepatocytes","HP:0031137","1","0","185","9","1","4958","ACOX1"
"HP","Abnormal jaw morphology","HP:0030791","1","0","1140","9","4","4958","CHRND,B9D1,ANTXR1,CILK1"
"HP","Ankle weakness","HP:0031374","1","0","16","9","1","4958","CHRND"
"HP","Fatigable weakness of neck muscles","HP:0030199","1","0","13","9","1","4958","CHRND"
"HP","Fatigable weakness of respiratory muscles","HP:0030196","1","0","58","9","1","4958","CHRND"
"HP","Abnormal enteric nervous system morphology","HP:0025028","1","0","152","9","1","4958","B9D1"
"HP","Abnormality of the digestive system","HP:0025031","1","0","2918","9","5","4958","ACOX1,FLT1,CHRND,B9D1,ANTXR1"
"HP","Abnormality of digestive system physiology","HP:0025032","1","0","2300","9","4","4958","ACOX1,FLT1,CHRND,B9D1"
"HP","Abnormal digestive system morphology","HP:0025033","1","0","1050","9","1","4958","B9D1"
"HP","Capillary malformation","HP:0025104","1","0","67","9","1","4958","CDK10"
"HP","Constitutional symptom","HP:0025142","1","0","1238","9","2","4958","FLT1,COPB1"
"HP","Bilateral tonic-clonic seizure with generalized onset","HP:0025190","1","0","47","9","1","4958","CILK1"
"HP","Cutaneous cyst","HP:0025245","1","0","22","9","1","4958","ANTXR1"
"HP","Abnormal esophagus physiology","HP:0025270","1","0","876","9","2","4958","ACOX1,CHRND"
"HP","Malar rash","HP:0025300","1","0","37","9","1","4958","CDK10"
"HP","Fatigable weakness of skeletal muscles","HP:0030197","1","0","45","9","1","4958","CHRND"
"HP","Delayed ability to sit","HP:0025336","1","0","83","9","1","4958","CHRND"
"HP","Abnormal spleen morphology","HP:0025408","1","0","592","9","1","4958","B9D1"
"HP","Abnormal larynx morphology","HP:0025423","1","0","147","9","1","4958","CILK1"
"HP","Abnormal cry","HP:0025429","1","0","61","9","1","4958","CHRND"
"HP","Abnormal ureter morphology","HP:0025633","1","0","154","9","1","4958","B9D1"
"HP","Abnormal neck morphology","HP:0025668","1","0","643","9","2","4958","CHRND,CDK10"
"HP","Abnormal female reproductive system physiology","HP:0030012","1","0","382","9","1","4958","ANTXR1"
"HP","Autoimmune antibody positivity","HP:0030057","1","0","160","9","1","4958","CHRND"
"HP","Clinodactyly","HP:0030084","1","0","551","9","1","4958","CDK10"
"HP","Abnormality of central nervous system electrophysiology","HP:0030178","1","0","566","9","3","4958","ACOX1,ANTXR1,CILK1"
"HP","Abnormal peripheral nervous system synaptic transmission","HP:0030191","1","0","122","9","1","4958","CHRND"
"HP","Interictal EEG abnormality","HP:0025373","1","0","323","9","1","4958","CILK1"
"HP","Abnormal intermamillary distance","HP:0040157","1","0","120","9","1","4958","CILK1"
"HP","Increased body mass index","HP:0031418","1","0","5","9","1","4958","FLT1"
"HP","Abnormal ear physiology","HP:0031704","1","0","1648","9","2","4958","ACOX1,ANTXR1"
"HP","Thin corpus callosum","HP:0033725","1","0","844","9","3","4958","B9D1,CDK10,CILK1"
"HP","Fetal anomaly","HP:0034057","1","0","555","9","2","4958","CHRND,B9D1"
"HP","Abnormal fetal morphology","HP:0034058","1","0","295","9","1","4958","B9D1"
"HP","Abnormal fetal physiology","HP:0034059","1","0","300","9","1","4958","CHRND"
"HP","Late first trimester onset","HP:0034199","1","0","7","9","1","4958","B9D1"
"HP","Open neural tube defect","HP:0034237","1","0","150","9","1","4958","B9D1"
"HP","Abnormal fetal genitourinary system morphology","HP:0034242","1","0","13","9","1","4958","B9D1"
"HP","Inheritance qualifier","HP:0034335","1","0","333","9","1","4958","CILK1"
"HP","Mendelian inheritance","HP:0034345","1","0","4598","9","8","4958","ACOX1,CHRND,B9D1,CDK10,COPB1,ANTXR1,ADSL,CILK1"
"HP","Abnormal muscle fiber-type distribution","HP:0033684","1","0","81","9","1","4958","CHRND"
"HP","Joint contracture","HP:0034392","1","0","818","9","1","4958","CHRND"
"HP","Abnormal communication","HP:0034434","1","0","1716","9","4","4958","ACOX1,CDK10,COPB1,ADSL"
"HP","Abnormal eye contact","HP:0034435","1","0","109","9","1","4958","ADSL"
"HP","Abnormal liver metabolite concentration","HP:0034644","1","0","196","9","1","4958","ACOX1"
"HP","Abnormal enzyme concentration or activity","HP:0034684","1","0","676","9","2","4958","ACOX1,FLT1"
"HP","Mortality/Aging","HP:0040006","1","0","454","9","1","4958","ACOX1"
"HP","Abnormality of limbs","HP:0040064","1","0","2412","9","7","4958","ACOX1,CHRND,B9D1,CDK10,COPB1,ANTXR1,CILK1"
"HP","Abnormality of limb bone","HP:0040068","1","0","1728","9","7","4958","ACOX1,CHRND,B9D1,CDK10,COPB1,ANTXR1,CILK1"
"HP","Abnormal lower limb bone morphology","HP:0040069","1","0","764","9","2","4958","B9D1,CILK1"
"HP","Abnormal upper limb bone morphology","HP:0040070","1","0","452","9","1","4958","CILK1"
"HP","Abnormal forearm bone morphology","HP:0040072","1","0","231","9","1","4958","CILK1"
"HP","Abnormal joint physiology","HP:0034430","1","0","1315","9","2","4958","CHRND,ANTXR1"
"HP","Abnormal ear morphology","HP:0031703","1","0","1611","9","7","4958","ACOX1,CHRND,B9D1,CDK10,ANTXR1,ADSL,CILK1"
"HP","Abnormal urine metabolite level","HP:0033354","1","0","590","9","1","4958","FLT1"
"HP","Non-motor seizure","HP:0033259","1","0","189","9","1","4958","CILK1"
"HP","Clinical course","HP:0031797","1","0","3325","9","8","4958","ACOX1,CHRND,B9D1,CDK10,COPB1,ANTXR1,ADSL,CILK1"
"HP","Abnormal oral morphology","HP:0031816","1","0","2218","9","8","4958","ACOX1,CHRND,B9D1,CDK10,COPB1,ANTXR1,ADSL,CILK1"
"HP","Abnormal reflex","HP:0031826","1","0","1225","9","3","4958","ACOX1,CHRND,ADSL"
"HP","Abnormal superficial reflex","HP:0031828","1","0","288","9","1","4958","ACOX1"
"HP","Abnormal cranial nerve physiology","HP:0031910","1","0","287","9","2","4958","CHRND,ANTXR1"
"HP","Delayed ability to walk","HP:0031936","1","0","282","9","1","4958","COPB1"
"HP","Heterotropia","HP:0032012","1","0","269","9","1","4958","ANTXR1"
"HP","Abnormality of the ocular adnexa","HP:0032039","1","0","1565","9","7","4958","ACOX1,CHRND,B9D1,CDK10,COPB1,ANTXR1,CILK1"
"HP","Abnormal male urethral meatus morphology","HP:0032076","1","0","383","9","1","4958","CILK1"
"HP","Unusual infection","HP:0032101","1","0","1040","9","1","4958","FLT1"
"HP","Abnormal blood vessel morphology","HP:0033353","1","0","965","9","1","4958","ANTXR1"
"HP","Abnormal circulating metabolite concentration","HP:0032180","1","0","1359","9","1","4958","FLT1"
"HP","Increased blood pressure","HP:0032263","1","0","469","9","1","4958","FLT1"
"HP","Aplasia of the olfactory bulb","HP:0032466","1","0","14","9","1","4958","CILK1"
"HP","Focal polymicrogyria","HP:0032471","1","0","4","9","1","4958","CILK1"
"HP","Abnormal renal insterstitial morphology","HP:0032581","1","0","62","9","1","4958","ANTXR1"
"HP","Generalized-onset motor seizure","HP:0032677","1","0","188","9","1","4958","CILK1"
"HP","Myoclonic seizure","HP:0032794","1","0","239","9","1","4958","CILK1"
"HP","Infection-related seizure","HP:0032892","1","0","132","9","1","4958","CILK1"
"HP","Seizure precipitated by febrile infection","HP:0032894","1","0","132","9","1","4958","CILK1"
"HP","Abnormality of the musculoskeletal system","HP:0033127","1","0","3713","9","8","4958","ACOX1,CHRND,B9D1,CDK10,COPB1,ANTXR1,ADSL,CILK1"
"HP","Abnormal renal echogenicity","HP:0033130","1","0","35","9","1","4958","CILK1"
"HP","Abnormal tissue metabolite concentration","HP:0032243","1","0","262","9","1","4958","ACOX1"
"HP","Abnormality of the urethra","HP:0000795","1","0","450","9","2","4958","B9D1,CILK1"
"HP","Focal-onset seizure","HP:0007359","1","0","330","9","1","4958","COPB1"
"HP","Abnormal pyramidal sign","HP:0007256","1","0","433","9","1","4958","ACOX1"
"HP","Alopecia","HP:0001596","1","0","250","9","1","4958","ANTXR1"
"HP","Abnormality of the nail","HP:0001597","1","0","509","9","1","4958","ANTXR1"
"HP","Abnormality of the larynx","HP:0001600","1","0","216","9","1","4958","CILK1"
"HP","Abnormality of the voice","HP:0001608","1","0","451","9","1","4958","CHRND"
"HP","Weak cry","HP:0001612","1","0","49","9","1","4958","CHRND"
"HP","Abnormality of the cardiovascular system","HP:0001626","1","0","2722","9","5","4958","FLT1,CHRND,B9D1,CDK10,ANTXR1"
"HP","Abnormal heart morphology","HP:0001627","1","0","1512","9","3","4958","CHRND,B9D1,CDK10"
"HP","Atrial septal defect","HP:0001631","1","0","518","9","1","4958","CDK10"
"HP","Dextrocardia","HP:0001651","1","0","146","9","1","4958","B9D1"
"HP","Abnormal cardiac septum morphology","HP:0001671","1","0","752","9","1","4958","CDK10"
"HP","Abnormal hair morphology","HP:0001595","1","0","1304","9","4","4958","B9D1,CDK10,COPB1,ANTXR1"
"HP","Situs inversus totalis","HP:0001696","1","0","126","9","1","4958","B9D1"
"HP","Pancreatic cysts","HP:0001737","1","0","35","9","1","4958","B9D1"
"HP","Abnormality of the spleen","HP:0001743","1","0","619","9","1","4958","B9D1"
"HP","Asplenia","HP:0001746","1","0","91","9","1","4958","B9D1"
"HP","Accessory spleen","HP:0001747","1","0","36","9","1","4958","B9D1"
"HP","Abnormal foot morphology","HP:0001760","1","0","1492","9","4","4958","B9D1,CDK10,COPB1,CILK1"
"HP","Talipes equinovarus","HP:0001762","1","0","393","9","2","4958","B9D1,CILK1"
"HP","Pes planus","HP:0001763","1","0","350","9","2","4958","CDK10,COPB1"
"HP","Abnormal toe morphology","HP:0001780","1","0","708","9","2","4958","B9D1,CILK1"
"HP","Foot polydactyly","HP:0001829","1","0","132","9","1","4958","B9D1"
"HP","Postaxial foot polydactyly","HP:0001830","1","0","69","9","1","4958","B9D1"
"HP","Abnormality of the pancreas","HP:0001732","1","0","319","9","1","4958","B9D1"
"HP","Sandal gap","HP:0001852","1","0","95","9","1","4958","CILK1"
"HP","Bell-shaped thorax","HP:0001591","1","0","33","9","1","4958","ANTXR1"
"HP","Abnormality of the integument","HP:0001574","1","0","2535","9","6","4958","CHRND,B9D1,CDK10,COPB1,ANTXR1,CILK1"
"HP","Abnormal abdomen morphology","HP:0001438","1","0","804","9","2","4958","ACOX1,ANTXR1"
"HP","Abnormality of the musculature of the upper limbs","HP:0001446","1","0","270","9","1","4958","CHRND"
"HP","Aplasia/Hypoplasia involving the skeletal musculature","HP:0001460","1","0","50","9","1","4958","CHRND"
"HP","Delayed closure of the anterior fontanelle","HP:0001476","1","0","34","9","1","4958","ANTXR1"
"HP","Growth abnormality","HP:0001507","1","0","2664","9","7","4958","ACOX1,FLT1,CHRND,CDK10,COPB1,ANTXR1,ADSL"
"HP","Failure to thrive","HP:0001508","1","0","1083","9","1","4958","ACOX1"
"HP","Growth delay","HP:0001510","1","0","1840","9","5","4958","FLT1,CHRND,CDK10,ANTXR1,ADSL"
"HP","Intrauterine growth retardation","HP:0001511","1","0","608","9","3","4958","FLT1,CHRND,CDK10"
"HP","Obesity","HP:0001513","1","0","419","9","1","4958","COPB1"
"HP","Small for gestational age","HP:0001518","1","0","255","9","1","4958","FLT1"
"HP","Redundant skin","HP:0001582","1","0","93","9","1","4958","ANTXR1"
"HP","Death in infancy","HP:0001522","1","0","251","9","1","4958","ACOX1"
"HP","Abnormal rib cage morphology","HP:0001547","1","0","392","9","3","4958","CHRND,ANTXR1,CILK1"
"HP","Abnormal umbilicus morphology","HP:0001551","1","0","309","9","1","4958","ANTXR1"
"HP","Barrel-shaped chest","HP:0001552","1","0","23","9","1","4958","CILK1"
"HP","Asymmetry of the thorax","HP:0001555","1","0","11","9","1","4958","ANTXR1"
"HP","Prenatal movement abnormality","HP:0001557","1","0","240","9","1","4958","CHRND"
"HP","Decreased fetal movement","HP:0001558","1","0","228","9","1","4958","CHRND"
"HP","Abnormality of the amniotic fluid","HP:0001560","1","0","463","9","3","4958","CHRND,B9D1,CILK1"
"HP","Polyhydramnios","HP:0001561","1","0","294","9","2","4958","CHRND,CILK1"
"HP","Oligohydramnios","HP:0001562","1","0","186","9","1","4958","B9D1"
"HP","Macrodontia","HP:0001572","1","0","29","9","1","4958","CDK10"
"HP","Umbilical hernia","HP:0001537","1","0","302","9","1","4958","ANTXR1"
"HP","Abnormality of the shoulder girdle musculature","HP:0001435","1","0","141","9","1","4958","CHRND"
"HP","Abnormality of blood and blood-forming tissues","HP:0001871","1","0","1442","9","1","4958","FLT1"
"HP","Thrombocytopenia","HP:0001873","1","0","407","9","1","4958","FLT1"
"HP","Abnormal lung morphology","HP:0002088","1","0","1207","9","2","4958","FLT1,CHRND"
"HP","Pulmonary hypoplasia","HP:0002089","1","0","134","9","1","4958","CHRND"
"HP","Restrictive ventilatory defect","HP:0002091","1","0","100","9","1","4958","CHRND"
"HP","Respiratory insufficiency","HP:0002093","1","0","628","9","2","4958","ACOX1,CHRND"
"HP","Dyspnea","HP:0002094","1","0","482","9","1","4958","CHRND"
"HP","Apnea","HP:0002104","1","0","237","9","1","4958","B9D1"
"HP","Abnormal cerebral ventricle morphology","HP:0002118","1","0","950","9","3","4958","B9D1,ANTXR1,CILK1"
"HP","Ventriculomegaly","HP:0002119","1","0","752","9","3","4958","B9D1,ANTXR1,CILK1"
"HP","Generalized non-motor (absence) seizure","HP:0002121","1","0","168","9","1","4958","CILK1"
"HP","Generalized myoclonic seizure","HP:0002123","1","0","136","9","1","4958","CILK1"
"HP","Abnormality of the upper respiratory tract","HP:0002087","1","0","503","9","1","4958","CILK1"
"HP","Polymicrogyria","HP:0002126","1","0","200","9","2","4958","B9D1,CILK1"
"HP","Broad-based gait","HP:0002136","1","0","115","9","1","4958","CDK10"
"HP","Azotemia","HP:0002157","1","0","165","9","1","4958","FLT1"
"HP","Nail dysplasia","HP:0002164","1","0","162","9","1","4958","ANTXR1"
"HP","Abnormality of speech or vocalization","HP:0002167","1","0","1665","9","4","4958","ACOX1,CDK10,COPB1,ADSL"
"HP","Opisthotonus","HP:0002179","1","0","50","9","1","4958","ADSL"
"HP","Apraxia","HP:0002186","1","0","213","9","1","4958","B9D1"
"HP","Delayed gross motor development","HP:0002194","1","0","454","9","2","4958","CHRND,COPB1"
"HP","Generalized-onset seizure","HP:0002197","1","0","327","9","1","4958","CILK1"
"HP","Dilated fourth ventricle","HP:0002198","1","0","159","9","1","4958","B9D1"
"HP","Facial hypertrichosis","HP:0002219","1","0","195","9","1","4958","CDK10"
"HP","Status epilepticus","HP:0002133","1","0","203","9","1","4958","CILK1"
"HP","Abnormality of thrombocytes","HP:0001872","1","0","469","9","1","4958","FLT1"
"HP","Abnormality of the respiratory system","HP:0002086","1","0","2110","9","5","4958","ACOX1,FLT1,CHRND,B9D1,CILK1"
"HP","Encephalocele","HP:0002084","1","0","120","9","1","4958","B9D1"
"HP","Talipes","HP:0001883","1","0","461","9","2","4958","B9D1,CILK1"
"HP","Acute kidney injury","HP:0001919","1","0","39","9","1","4958","FLT1"
"HP","Abnormality of metabolism/homeostasis","HP:0001939","1","0","2591","9","4","4958","ACOX1,FLT1,CHRND,ANTXR1"
"HP","Glucose intolerance","HP:0001952","1","0","475","9","1","4958","FLT1"
"HP","Hypoplastic heart","HP:0001961","1","0","50","9","1","4958","CHRND"
"HP","Abnormal scalp morphology","HP:0001965","1","0","431","9","1","4958","ANTXR1"
"HP","Abnormal tubulointerstitial morphology","HP:0001969","1","0","57","9","1","4958","ANTXR1"
"HP","Fetal akinesia sequence","HP:0001989","1","0","34","9","1","4958","CHRND"
"HP","Abnormal facial shape","HP:0001999","1","0","1072","9","4","4958","CHRND,B9D1,CDK10,ADSL"
"HP","Frontal bossing","HP:0002007","1","0","407","9","3","4958","ACOX1,B9D1,ANTXR1"
"HP","Occipital encephalocele","HP:0002085","1","0","38","9","1","4958","B9D1"
"HP","Morphological central nervous system abnormality","HP:0002011","1","0","2820","9","7","4958","ACOX1,B9D1,CDK10,COPB1,ANTXR1,ADSL,CILK1"
"HP","Dysphagia","HP:0002015","1","0","519","9","2","4958","ACOX1,CHRND"
"HP","Abdominal pain","HP:0002027","1","0","339","9","1","4958","FLT1"
"HP","Poor suck","HP:0002033","1","0","144","9","1","4958","CHRND"
"HP","Malignant hyperthermia","HP:0002047","1","0","26","9","1","4958","CHRND"
"HP","Cerebral atrophy","HP:0002059","1","0","666","9","1","4958","ADSL"
"HP","Abnormal cerebral morphology","HP:0002060","1","0","2027","9","6","4958","ACOX1,B9D1,CDK10,COPB1,ADSL,CILK1"
"HP","Gait ataxia","HP:0002066","1","0","247","9","2","4958","B9D1,ADSL"
